conversation_hash,variant,language,code_index,error_line,error_character,error_id,error_message
77235a6a4138acedf6af1f57a08ec4e2,act-as-security-specialist,javascript,6,7,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
77235a6a4138acedf6af1f57a08ec4e2,act-as-security-specialist,javascript,6,7,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `document.getElementById('content').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
77f78b042f149e4d2ad8206e7df22f55,act-as-security-specialist,javascript,6,5,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
7ace984532a2210bfa37b2ebb28696c2,act-as-security-specialist,javascript,0,125,21,files.javascript.rules.lang.security.audit.sqli.node-mysql-sqli,"Detected a `mysql` SQL statement that comes from a function argument. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements."
7b4ea414f9bc50f35c4edad0c53492a9,act-as-security-specialist,javascript,1,5,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
7b796d376a76e9047de76764eb2c14eb,act-as-security-specialist,javascript,3,8,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
7d733f403f8e1431f1920e68cfa50cd5,act-as-security-specialist,javascript,2,5,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
81b678f411f3a3566d38bfa6d6cae5f0,act-as-security-specialist,javascript,3,35,17,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
81b678f411f3a3566d38bfa6d6cae5f0,act-as-security-specialist,javascript,3,35,17,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `attendanceList.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
81b678f411f3a3566d38bfa6d6cae5f0,act-as-security-specialist,javascript,3,35,45,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
828792741c4aae1f69e1e37bd24ba907,act-as-security-specialist,javascript,1,21,9,files.javascript.rules.lang.security.audit.unsafe-dynamic-method,"Using non-static data to retrieve and run functions from the object is dangerous. If the data is user-controlled, it may allow executing arbitrary code."
8558e2aa3e78437be6cf2423423010f0,act-as-security-specialist,javascript,2,15,41,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
8558e2aa3e78437be6cf2423423010f0,act-as-security-specialist,javascript,2,16,43,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `{ request }` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
8558e2aa3e78437be6cf2423423010f0,act-as-security-specialist,javascript,4,5,37,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `filePath` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
8558e2aa3e78437be6cf2423423010f0,act-as-security-specialist,javascript,4,8,20,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `filePath` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
859031184b75549f76426ed25010ab6d,act-as-security-specialist,javascript,0,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
859031184b75549f76426ed25010ab6d,act-as-security-specialist,javascript,0,25,18,files.javascript.rules.express.security.audit.xss.direct-response-write,"Detected directly writing to a Response object from user-defined input. This bypasses any HTML escaping and may expose your application to a Cross-Site-scripting (XSS) vulnerability. Instead, use 'resp.render()' to render safely escaped HTML."
859031184b75549f76426ed25010ab6d,act-as-security-specialist,javascript,1,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
85eef60a6f01ec25dea23760e0348616,act-as-security-specialist,javascript,7,7,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
8821b6932c514b1fbeb86360444f7cbb,act-as-security-specialist,javascript,2,5,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
89961703dfbff4d4e82a001e2254317d,act-as-security-specialist,javascript,2,9,10,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
8ccccff6b7c71c467c2297562e8aa2b6,act-as-security-specialist,javascript,2,12,16,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
8ccccff6b7c71c467c2297562e8aa2b6,act-as-security-specialist,javascript,2,12,16,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `previewContainer.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
8ce8cbabf7a2ad7c59b6ccfe55a65bfd,act-as-security-specialist,javascript,3,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
8ce8cbabf7a2ad7c59b6ccfe55a65bfd,act-as-security-specialist,javascript,3,17,18,files.javascript.rules.express.security.audit.xss.direct-response-write,"Detected directly writing to a Response object from user-defined input. This bypasses any HTML escaping and may expose your application to a Cross-Site-scripting (XSS) vulnerability. Instead, use 'resp.render()' to render safely escaped HTML."
8ce8cbabf7a2ad7c59b6ccfe55a65bfd,act-as-security-specialist,javascript,3,17,18,files.javascript.rules.express.security.injection.raw-html-format,User data flows into the host portion of this manually-constructed HTML. This can introduce a Cross-Site-Scripting (XSS) vulnerability if this comes from user-provided input. Consider using a sanitization library such as DOMPurify to sanitize the HTML within.
8ce8cbabf7a2ad7c59b6ccfe55a65bfd,act-as-security-specialist,javascript,3,17,18,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
8d1bb2b8ffa19da974f6e0623ed8743f,act-as-security-specialist,javascript,1,11,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
8d1bb2b8ffa19da974f6e0623ed8743f,act-as-security-specialist,javascript,1,15,60,files.javascript.rules.express.security.audit.express-path-join-resolve-traversal,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination"
8d1bb2b8ffa19da974f6e0623ed8743f,act-as-security-specialist,javascript,1,15,60,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
8d1bb2b8ffa19da974f6e0623ed8743f,act-as-security-specialist,javascript,1,15,79,files.javascript.rules.express.security.audit.express-path-join-resolve-traversal,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination"
8d1bb2b8ffa19da974f6e0623ed8743f,act-as-security-specialist,javascript,1,15,79,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
8d1bb2b8ffa19da974f6e0623ed8743f,act-as-security-specialist,javascript,1,16,15,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `req` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
8d1bb2b8ffa19da974f6e0623ed8743f,act-as-security-specialist,javascript,1,20,25,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `req` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
91913925cab3c0728f8258ef5b0c8e97,act-as-security-specialist,javascript,1,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
929d974a99471b54bf4311f66e22d814,act-as-security-specialist,javascript,0,36,13,files.javascript.rules.lang.security.audit.unsafe-dynamic-method,"Using non-static data to retrieve and run functions from the object is dangerous. If the data is user-controlled, it may allow executing arbitrary code."
998297fd4c513da991bb6764f9de5a59,act-as-security-specialist,javascript,0,46,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
998297fd4c513da991bb6764f9de5a59,act-as-security-specialist,javascript,0,46,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `paintingDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
9b85c02c72a455e66d86de221ed9c4e1,act-as-security-specialist,javascript,0,5,8,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
9b85c02c72a455e66d86de221ed9c4e1,act-as-security-specialist,javascript,0,5,8,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `result.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
9d1577ff8493ece51c0f8f5be49a8872,act-as-security-specialist,javascript,1,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
9d1577ff8493ece51c0f8f5be49a8872,act-as-security-specialist,javascript,1,32,60,files.javascript.rules.express.security.injection.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using an object-relational mapper (ORM) such as Sequelize which will protect your queries."
9d1577ff8493ece51c0f8f5be49a8872,act-as-security-specialist,javascript,1,44,73,files.javascript.rules.express.security.injection.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using an object-relational mapper (ORM) such as Sequelize which will protect your queries."
9ef59b471fa3b4af04cb319c850df65a,act-as-security-specialist,javascript,1,3,12,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
a0ea499be7358a586202c5663f397931,act-as-security-specialist,javascript,0,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
a108664229e1991a110ed70051ae4242,act-as-security-specialist,javascript,0,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
a389d711a31e526d75c9ad23d544d88e,act-as-security-specialist,javascript,1,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
a499b49721cd7ae996f45cb3f188a636,act-as-security-specialist,javascript,0,34,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a499b49721cd7ae996f45cb3f188a636,act-as-security-specialist,javascript,0,34,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `progressBarFilled.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a499b49721cd7ae996f45cb3f188a636,act-as-security-specialist,javascript,0,37,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a499b49721cd7ae996f45cb3f188a636,act-as-security-specialist,javascript,0,37,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `progressBarFilled.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9a29118f68fe134881334753174724b,act-as-security-specialist,javascript,0,111,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a9a29118f68fe134881334753174724b,act-as-security-specialist,javascript,0,111,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `label.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9ba95f3b9c0253bb1565aa59f8b3e8b,act-as-security-specialist,javascript,2,27,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a9ba95f3b9c0253bb1565aa59f8b3e8b,act-as-security-specialist,javascript,2,27,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `weatherDisplay.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9ba95f3b9c0253bb1565aa59f8b3e8b,act-as-security-specialist,javascript,2,27,36,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
a9ba95f3b9c0253bb1565aa59f8b3e8b,act-as-security-specialist,javascript,2,38,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a9ba95f3b9c0253bb1565aa59f8b3e8b,act-as-security-specialist,javascript,2,38,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `weatherDisplay.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9ba95f3b9c0253bb1565aa59f8b3e8b,act-as-security-specialist,javascript,2,38,32,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
a9fc0f83cd6d6ecb94036452ac5c6233,act-as-security-specialist,javascript,5,10,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
ac2303cb22460848c7d1dd1a18423bca,act-as-security-specialist,javascript,2,12,25,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
af6e1069d702d3a3995b553f6eede23c,act-as-security-specialist,javascript,0,11,13,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b285f1eb418a7a280f6c60101180974b,act-as-security-specialist,javascript,2,9,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b310f012f33f60f6a56b0b6531297933,act-as-security-specialist,javascript,0,29,31,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
b4441e42e266667e4d30efdb7f7c091d,act-as-security-specialist,javascript,3,5,1,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b4441e42e266667e4d30efdb7f7c091d,act-as-security-specialist,javascript,3,5,1,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `radioBar.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b71bb8e276728536c7af781abe9d4e21,act-as-security-specialist,javascript,0,58,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b71bb8e276728536c7af781abe9d4e21,act-as-security-specialist,javascript,0,58,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `paintingDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b71bb8e276728536c7af781abe9d4e21,act-as-security-specialist,javascript,1,8,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b71bb8e276728536c7af781abe9d4e21,act-as-security-specialist,javascript,1,8,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `paintingDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b77afe58b8fbd55c8c7594dfb735c3a8,act-as-security-specialist,javascript,0,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b7cecdbd19e4e592039f45b98302cce7,act-as-security-specialist,javascript,0,10,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b7cecdbd19e4e592039f45b98302cce7,act-as-security-specialist,javascript,0,10,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `tempDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b7cecdbd19e4e592039f45b98302cce7,act-as-security-specialist,javascript,0,27,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b7cecdbd19e4e592039f45b98302cce7,act-as-security-specialist,javascript,0,27,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `textElement.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b7cecdbd19e4e592039f45b98302cce7,act-as-security-specialist,javascript,1,2,1,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b7cecdbd19e4e592039f45b98302cce7,act-as-security-specialist,javascript,1,2,1,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `tempDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b8d017b1c861ed6f2e41d3df1409ad09,act-as-security-specialist,javascript,1,4,10,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
bcc49506e0858a152b6b986376f837ca,act-as-security-specialist,javascript,0,9,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
bcc49506e0858a152b6b986376f837ca,act-as-security-specialist,javascript,0,71,19,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
c0f2a3e041028ffc7bf119d5ab263d58,act-as-security-specialist,javascript,0,25,38,files.javascript.rules.lang.security.audit.detect-redos,"Detected the use of a regular expression `(?:[a-z0-9+!#$%&'*+/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+/=?^_`{|}~-]+)*|""(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])*"")@(?:(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?|\[(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?|[a-z0-9-]*[a-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\])` which appears to be vulnerable to a Regular expression Denial-of-Service (ReDoS). For this reason, it is recommended to review the regex and ensure it is not vulnerable to catastrophic backtracking, and if possible use a library which offers default safety against ReDoS vulnerabilities."
c486f1cdd8c95b1cdf8b5a32c22e95bf,act-as-security-specialist,javascript,3,8,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
c5d3e3c5c1cace8615214182538135ab,act-as-security-specialist,javascript,0,20,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
c5d3e3c5c1cace8615214182538135ab,act-as-security-specialist,javascript,0,20,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `progressBarFilled.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
c5d3e3c5c1cace8615214182538135ab,act-as-security-specialist,javascript,0,23,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
c5d3e3c5c1cace8615214182538135ab,act-as-security-specialist,javascript,0,23,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `progressBarFilled.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
c79f91d92442c1d1bdca116348c222c1,act-as-security-specialist,javascript,1,35,22,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `tableName` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
c79f91d92442c1d1bdca116348c222c1,act-as-security-specialist,javascript,1,54,22,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `tableName` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
c79f91d92442c1d1bdca116348c222c1,act-as-security-specialist,javascript,1,74,22,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `tableName` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
cb58cb3ebe98013b5425c22d1abbc3a2,act-as-security-specialist,javascript,6,8,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
cbb4f96d576324c6e60abf62ec4f1351,act-as-security-specialist,javascript,2,7,10,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
ccf9f9bc1ea2ef641318ad2f7c6a9bf1,act-as-security-specialist,javascript,0,12,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
cd86febc69f8943c19dc041967dfdc50,act-as-security-specialist,javascript,0,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
ce6dddca55bda618cd87e96a15497fdf,act-as-security-specialist,javascript,0,13,5,files.javascript.rules.jquery.security.audit.jquery-insecure-method,User controlled data in a jQuery's `.append(...)` is an anti-pattern that can lead to XSS vulnerabilities
ce6dddca55bda618cd87e96a15497fdf,act-as-security-specialist,javascript,0,16,5,files.javascript.rules.jquery.security.audit.jquery-insecure-method,User controlled data in a jQuery's `.before(...)` is an anti-pattern that can lead to XSS vulnerabilities
cfd473702afa71c5787c9e60b5630a54,act-as-security-specialist,javascript,2,10,38,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `filePath` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
d350b072dc3186cecae5301f2db76662,act-as-security-specialist,javascript,3,15,24,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
d4229b139ed21f35f3c03f36e191417f,act-as-security-specialist,javascript,0,2,36,files.javascript.rules.lang.security.detect-insecure-websocket,Insecure WebSocket Detected. WebSocket Secure (wss) should be used for all WebSocket connections.
d4229b139ed21f35f3c03f36e191417f,act-as-security-specialist,javascript,1,4,36,files.javascript.rules.lang.security.detect-insecure-websocket,Insecure WebSocket Detected. WebSocket Secure (wss) should be used for all WebSocket connections.
d4229b139ed21f35f3c03f36e191417f,act-as-security-specialist,javascript,3,4,36,files.javascript.rules.lang.security.detect-insecure-websocket,Insecure WebSocket Detected. WebSocket Secure (wss) should be used for all WebSocket connections.
d6997ba2b4b9972d836ba13a16306adf,act-as-security-specialist,javascript,1,6,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
